Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_Tenure,Age,Total_Spend,ClusterLabel
Graduation,Married,1.1263065879220586,0,0,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,1,-0.9670294097747005,2.1301263338456935,1.3629532192200913,0
Graduation,Single,-0.7080857559599872,1,0,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,0.7275927725303821,-1.8023135583022865,-0.6607786553244696,1
Graduation,Single,0.2105603871907655,1,0,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,0.1495438065545959,-0.8619474971364652,-0.10296576783720748,1
Basic,Together,-1.175969616458563,0,0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,0.865929277208348,0.24939421151405092,-0.8483764418901261,1
Graduation,Together,-0.036610047519893246,0,0,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0,-1.1251282722638045,1.788175038876304,-0.6391966090824028,1
Graduation,Married,-0.6439692208228925,2,1,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,-1.228880650772279,-0.26353273094003343,-0.9064819510033826,1
Graduation,Married,-1.096320513019979,1,1,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,-0.9966729464914075,-0.34902055468238086,-0.9347046268583928,1
PhD,Together,-0.7014913663486132,2,1,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,-1.3573359765446757,-0.26353273094003343,-0.9944702933748852,1
2n Cycle,Single,0.5349964110226443,0,0,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0,-0.46802987504346627,-0.26353273094003343,0.34859704584295703,0
Graduation,Single,0.4597568090711837,0,1,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,1.1920081810921248,0.24939421151405092,1.268324247235645,0
PhD,Together,0.07529594968035196,0,1,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,-1.0905441460943128,-0.0070692597129912655,-0.9380249416648646,1
Graduation,Married,-1.3326459575866307,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,0.9598004768112535,0.8478089777104827,-0.9081421084066185,1
Graduation,Married,-0.9562890468748371,1,0,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0,0.3323456163076223,-0.09255708345533865,-0.8782592751483723,1
PhD,Married,-0.700776312053404,1,0,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,0.43609799481609673,-0.4345083784247282,-0.9695679323263467,1
PhD,Married,-0.3562393174784211,1,0,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,-0.3346339598182848,-0.26353273094003343,-0.9762085619392903,1
2n Cycle,Single,-0.5361151979621663,1,1,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,-1.2980489031112619,0.9332968014528301,-0.9064819510033826,1
Graduation,Single,-0.807597478709939,0,0,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,0.6337215729274767,-0.26353273094003343,-0.26234087854785376,1
Master,Married,-0.9985567007694274,1,0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,0.47562271043837273,-1.2038987921058548,-0.9463257286810441,1
2n Cycle,Divorced,-0.837153056245254,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,-1.0757223777359595,-0.34902055468238086,-0.9446655712778083,1
Graduation,Married,1.6007848380320084,0,0,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0,-0.7990493683800276,-1.3748744395905497,0.8698864704590293,0
Graduation,Single,-0.690566925727361,1,1,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0,-0.8188117261911656,-0.34902055468238086,-0.9513062008907519,1
Graduation,Divorced,0.7391841375435035,1,1,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0,-0.5520198957408027,0.16390638777170352,-0.5196652760494181,1
2n Cycle,Married,-0.8402118996192046,1,1,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,0,0.3323456163076223,-0.8619474971364652,-0.9280639972454493,1
Graduation,Married,0.3300141797293304,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,1.5773741584093157,0.6768333302257878,-0.5279660630655976,1
2n Cycle,Together,-1.2611008028270847,0,0,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0,0.8214639721332876,-1.460362263332897,-0.9579468305036954,1
Graduation,Married,-0.3858743454909816,0,0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0,-1.4166230499780899,0.4203698589987457,-0.8002318771962851,1
Graduation,Married,-0.489199691148716,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,0.7226521830775976,-1.2038987921058548,-0.7487669976959722,1
Graduation,Together,-0.7482082469689498,1,1,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,-0.03819859265121499,1.4462237439069143,-0.8915405343742595,1
Master,Married,-0.6287941796690076,1,1,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,-0.35933690708220734,1.7026872151339567,-0.9712280897295826,1
Graduation,Together,-1.2152578774564482,1,0,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,1,1.5329088533342552,-0.8619474971364652,-0.899841321390439,1
Master,Widow,1.040420622019705,0,0,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,1,1.2809387912422459,1.788175038876304,2.1963522356445124,0
Graduation,Together,1.208458381393875,0,0,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,0,-0.3889804437989143,1.9591506863609989,2.782387798986785,0
Graduation,Married,-0.014324188652538766,0,0,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,-0.47791105394903527,0.9332968014528301,-0.4931027575976437,1
2n Cycle,Married,1.0250866799113292,0,0,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,1.0190875502446675,-0.17804490719768606,1.1819960622673784,0
Graduation,Married,0.02444764424325084,0,1,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,0,1.093196392036435,1.0187846251951775,0.45152680484358276,0
PhD,Together,0.7071655952135789,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,-0.5273169484768803,-1.1184109683635073,1.0574842570246858,0
2n Cycle,Together,0.6818606182108965,0,1,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,0,-1.2634647769417704,-0.34902055468238086,0.13775705563199786,0
Graduation,Together,-0.24564425315272614,1,0,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,0,0.7078304147192441,-0.26353273094003343,-0.6607786553244696,1
Graduation,Married,0.9973584633526599,0,0,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0,-1.648830754258961,0.3348820352563983,0.874866942668737,0
Graduation,Single,0.8602666648656005,0,0,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,1,-0.6211881480797857,1.360735920164567,1.4941056540757274,0
PhD,Single,-0.4740246499948311,1,0,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0,-0.4038022121572678,0.16390638777170352,-0.9131225806163262,1
PhD,Together,-0.7750227830392961,0,0,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0,1.5625523900509621,0.3348820352563983,-0.12952828628898186,1
Graduation,Together,0.6538145997432454,0,0,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,-1.727880185503513,-0.0070692597129912655,0.8034801743295934,0
Graduation,Divorced,-0.3550078350811163,0,1,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,1,1.3352852752228752,-0.17804490719768606,-0.7089232200183107,1
Graduation,Together,-1.030734144053843,1,1,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,0,0.885691635019486,-0.26353273094003343,-0.8799194325516082,1
Graduation,Single,1.6507194629807866,0,0,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,1,-1.070781788283175,-0.09255708345533865,2.891958187600354,0
PhD,Married,-0.5492642519462917,0,0,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,1,1.4785623693536256,-0.4345083784247282,-0.12122749927280237,1
Master,Widow,0.5017066610567922,0,1,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,0,-0.9867917675858385,1.6171993913916092,-0.0847040364016126,0
Graduation,Together,0.2272449874123143,0,1,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,0,-0.1962974551403189,0.8478089777104827,0.04976871326049522,0
PhD,Together,-0.24715381222039007,1,1,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,-1.3672171554502448,1.1897602726798722,-0.9313843120519211,1
Graduation,Together,-1.4184127477731163,1,0,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,0,-1.6932960593340216,-0.7764596733941178,-0.9347046268583928,1
Master,Married,-0.9599437688281287,1,0,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0,0.011207301876629983,-1.460362263332897,-0.9297241546486852,1
Master,Divorced,-0.10966476134710337,0,1,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0,0.10013791202675093,0.5058576827410931,0.31207358297176724,0
Graduation,Married,-0.06004793830730704,0,1,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,0,0.7275927725303821,1.360735920164567,-0.03489931430453563,0
Graduation,Together,1.2556122396390619,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,0.29282090068534633,1.4462237439069143,1.6053362000925326,0
PhD,Married,-0.44061572431311075,1,1,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,-1.051019430472037,1.6171993913916092,-0.9861695063587057,1
Graduation,Together,0.6031251952606352,0,1,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0,0.865929277208348,-0.09255708345533865,1.4343399875592349,0
2n Cycle,Married,-1.1549946904657589,1,1,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0,-0.8089305472855965,-0.09255708345533865,-0.899841321390439,1
Graduation,Married,-0.7093569635959147,1,0,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,0,0.3422267952131913,-0.6909718496517704,-0.7172240070344901,1
Graduation,Single,-0.6964859862821485,0,1,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,0,0.3669297424771138,0.24939421151405092,-0.9413452564713365,1
PhD,Married,1.6936624459319634,0,2,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,1,1.5427900322398242,-0.0070692597129912655,0.7818981280875267,0
Graduation,Married,0.5129091783484035,0,1,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0,1.1673052338282024,0.9332968014528301,0.843323952007255,0
Graduation,Together,-0.4901530968756616,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,0.7325333619831667,1.2752480964222197,-0.785290460567162,1
Master,Single,0.5013491339091876,0,0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,1.132721107658711,1.1042724489375249,1.548890848382512,0
PhD,Married,0.304113324147307,0,1,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,0,-0.5668416640991563,-0.09255708345533865,-0.8633178585192492,1
Master,Single,-0.44558137914095264,0,0,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,0,-0.5421387168352337,-1.5458500870752443,-0.6474973960985824,1
PhD,Married,0.1920881512311936,0,1,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,0,-0.9769105886802695,0.6768333302257878,0.7088512023451471,0
Graduation,Single,0.32723341302573894,0,1,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,0.49538506824951073,-0.8619474971364652,0.9512341832175883,0
Graduation,Together,0.4199123947325803,0,1,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,1.5477306216926088,0.7623211539681353,0.35191736064942886,0
2n Cycle,Together,-1.3038848848237705,1,0,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,0,-0.48285164340181974,-1.03292314462116,-0.9546265156972237,1
Graduation,Married,-1.3160805330809502,1,0,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,0,-0.2111192234986724,-0.9474353208788125,-0.9313843120519211,1
2n Cycle,Together,0.9235092447529951,0,1,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,0,1.6910077158233592,-0.6054840259094231,0.9163708777496344,0
Master,Single,0.7207119015839316,0,1,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0,0.6386621623802612,-0.6054840259094231,0.4199838141821007,0
Master,Together,1.0798280587334583,0,0,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,0,-1.7130584171451595,-0.09255708345533865,1.6999651720769788,0
PhD,Together,0.46786075775022173,2,1,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0,-1.6537713437117456,1.9591506863609989,-0.2706416655640333,0
Graduation,Married,0.9836532560278163,0,1,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,0,0.8906322244722705,1.1897602726798722,2.1631490875797947,0
Master,Together,-0.09464862114770944,1,0,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0,-0.6063663797214321,-0.26353273094003343,-0.3768917393711308,1
PhD,Married,0.33164291451286254,1,1,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,1,0.08037555421561295,-0.17804490719768606,0.21412429618084922,0
PhD,Divorced,-0.3719705119730242,1,1,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,0,0.8412263299444256,1.6171993913916092,-0.5611692111303156,1
Graduation,Together,1.4079585297572514,0,0,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,1,-0.08266389772627547,-1.6313379108175918,3.1824857331666365,0
Graduation,Together,0.22366971593626814,1,0,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,0,-0.4087428016100523,-0.7764596733941178,0.008264778179597749,1
Graduation,Married,-0.6543375081034264,1,0,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,0,-0.7595246527577516,-1.8023135583022865,-0.88323974735808,1
Graduation,Married,0.5265746604346244,0,0,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,0,-0.9867917675858385,0.8478089777104827,0.727112933780742,0
Graduation,Divorced,-0.7660846043491807,1,0,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,0,-0.7101187582299067,-0.6909718496517704,-0.916442895422798,1
PhD,Together,0.045184218804318645,0,1,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,1,1.621839463484376,-0.0070692597129912655,0.7586559244422241,0
Graduation,Together,0.7734272932363013,0,1,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,0,1.1821270021865558,0.8478089777104827,1.3878555802686299,0
Graduation,Married,0.6455517501097165,0,0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,0.8807510455667015,-1.6313379108175918,1.2600234602194655,0
Master,Together,0.04037746493096767,1,1,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,0,0.7374739514359511,-0.5199962021670756,-0.2839229247899205,1
2n Cycle,Divorced,-0.837153056245254,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,-1.0757223777359595,-0.34902055468238086,-0.9446655712778083,1
Graduation,Married,-0.40609449194995384,1,0,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,1,1.6168988740315917,-0.6909718496517704,-0.2839229247899205,1
Master,Married,0.07434254395340631,1,1,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,0,1.2216517178088317,-0.34902055468238086,0.2323860276164441,0
PhD,Single,-0.10207724077016093,0,0,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,0,1,1.6020771056732381,1.1897602726798722,1.3098281823165425,0
Master,Married,0.43576276494305166,0,0,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,0,-1.2486430085834168,-0.4345083784247282,0.5328745176021418,0
Master,Married,0.19463056650304866,1,1,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,0,0.006266712423845486,-0.26353273094003343,0.058069500276674714,1
2n Cycle,Together,-0.2170818065829795,0,1,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,0,1.211770538903263,-0.5199962021670756,0.7320934059904497,0
PhD,Married,1.0604421422855634,0,0,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,0,-0.5273169484768803,-0.17804490719768606,0.5577768786506803,0
Graduation,Together,0.069138537693828,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,0.1594249854601649,0.9332968014528301,0.4980112121341879,0
Graduation,Married,1.2705092041225874,0,0,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0,-1.0213758937553299,-1.6313379108175918,0.9811170164758345,0
Master,Single,-0.24385661741470305,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,1.6119582845788072,-0.5199962021670756,-0.8085326642124645,1
Graduation,Married,0.8462039303931522,0,1,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,0,1.1228399287531419,0.3348820352563983,1.744789421964348,0
Graduation,Married,1.0841978349819592,0,0,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,0,-1.4363854077892277,-1.460362263332897,1.7115862738996301,0
2n Cycle,Together,-1.2416354359019444,0,0,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,1,0.3521079741187603,-0.6909718496517704,-0.8865600621645517,1
Graduation,Single,-0.018693964901039643,1,0,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,0,-1.2041777035083563,-0.9474353208788125,-0.5512082667109002,1
Graduation,Married,0.1399289129195422,0,1,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,0,1.1080181603947885,0.5913455064834405,0.4100228697626853,0
Graduation,Married,-0.7626285085890027,1,0,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,0,-0.30004983364879334,-0.7764596733941178,-0.8782592751483723,1
Master,Married,-0.5740130756082558,1,0,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,0,-0.3543963176294228,-0.26353273094003343,-0.8317748678577671,1
Graduation,Single,-0.9929157168849989,1,0,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,1,1.1920081810921248,-0.09255708345533865,-0.8317748678577671,1
PhD,Single,1.3884534375934885,0,0,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,0,1,0.1841279327240874,-1.2038987921058548,2.1847311338218613,0
Graduation,Together,0.7028752694423235,0,0,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,0,0.22365264834636336,-0.17804490719768606,1.7514300515772916,0
Graduation,Single,-0.577588347084302,1,0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,-1.0460788410192525,-0.6054840259094231,-0.8682983307289569,1
PhD,Married,-0.5893470177166316,1,0,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0,-1.4808507128642883,-0.34902055468238086,-0.9280639972454493,1
Graduation,Single,-1.9359928817887337,1,0,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0.43609799481609673,-0.34902055468238086,-0.9994507655845929,1
Graduation,Married,0.2526691401308649,1,1,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,0,1.1475428760170643,-0.6054840259094231,0.20914382397114153,0
PhD,Widow,1.1836301072546656,0,0,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0,-1.3276924398279688,1.788175038876304,1.040882682992327,0
Graduation,Together,-0.9593478902487876,1,1,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,0,1.0437904975085899,0.9332968014528301,-0.8218139234383517,1
PhD,Single,0.8647158915913469,0,0,5,784,48,560,42,176,48,1,4,6,4,3,0,0,1,1,0,0,1,-1.1300688617165888,-1.5458500870752443,1.744789421964348,0
Graduation,Together,-1.2909344570327588,0,1,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,0,0.5349097838717867,0.7623211539681353,-0.916442895422798,1
2n Cycle,Married,0.19065804264077513,0,1,33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,0,1.0437904975085899,-0.5199962021670756,1.5040665984951427,0
2n Cycle,Together,0.033624174365102684,1,1,65,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0,0,0,0.27799913232699286,0.9332968014528301,-0.5578488963238438,1
PhD,Married,0.6771730400534137,0,1,41,674,62,134,0,26,8,4,7,3,13,5,0,0,0,0,0,0,0,-1.6735337015228837,-0.5199962021670756,0.49303073992448027,0
Master,Single,-0.24385661741470305,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,1,1.6119582845788072,-0.5199962021670756,-0.8085326642124645,1
2n Cycle,Married,-1.1482811251385165,1,0,92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,0,1.5279682638814707,-1.6313379108175918,-0.8367553400674749,1
2n Cycle,Single,-1.1482811251385165,1,0,97,104,20,101,24,15,5,6,5,1,5,9,0,0,0,0,0,0,0,1.3748099908451512,-1.6313379108175918,-0.5611692111303156,1
Graduation,Single,-1.7074535839921379,1,0,91,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,0,-0.8039899578328121,-1.7168257345599391,-0.9712280897295826,1
PhD,Widow,0.6177043578351791,0,0,0,431,82,441,80,20,102,1,3,6,6,1,0,0,0,0,0,0,1,-0.7397622949466136,0.8478089777104827,0.9113904055399268,0
PhD,Married,0.7838750309940806,0,1,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,0,1.3204635068645219,-0.17804490719768606,0.7951793873134139,0
Master,Single,0.27801384237217,1,0,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,0,0.885691635019486,0.16390638777170352,0.8649059982493216,0
Graduation,Together,-0.8067632486988616,1,0,5,33,4,24,4,2,5,2,3,0,4,7,0,0,0,0,0,0,0,-1.2881677242056928,-1.7168257345599391,-0.8882202195677877,1
Master,Together,0.8995549258634857,1,1,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,0.6139592151163387,0.6768333302257878,0.5926401841186342,0
Graduation,Married,0.5395648134642589,0,0,99,267,38,701,149,165,63,1,5,4,10,3,0,0,0,0,0,0,0,1.103077570942004,-0.7764596733941178,1.288246136074476,0
PhD,Single,-0.03279642461211066,1,2,81,14,0,3,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,0.22365264834636336,1.360735920164567,-0.9778687193425263,1
Graduation,Divorced,-0.010073588119906095,0,1,95,631,0,115,10,7,30,3,9,2,10,7,0,0,0,0,0,0,0,1.5477306216926088,0.4203698589987457,0.30875326816529547,0
Master,Together,-0.39131670318229633,1,0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,0.8807510455667015,-1.460362263332897,-0.8417358122771825,1
2n Cycle,Married,-0.8678606657006284,0,0,5,10,12,12,25,1,20,1,2,0,3,6,0,0,0,0,0,0,0,-0.26546570747930187,-1.5458500870752443,-0.8749389603419006,1
Graduation,Single,-0.8443035991973464,0,0,50,51,4,50,12,1,49,1,4,0,3,8,0,0,0,0,0,0,1,1.2018893599976939,0.5058576827410931,-0.7305052662603773,1
Graduation,Widow,0.5480660145295242,0,1,76,293,35,179,46,59,65,2,8,3,7,7,0,0,0,0,0,0,0,0.84616691939721,1.0187846251951775,0.11617500938993118,0
2n Cycle,Married,-0.5939948706354916,1,1,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,0.5102068366078643,-0.5199962021670756,-0.9695679323263467,1
Master,Divorced,0.21028231052040636,0,1,68,50,1,27,6,7,1,1,1,1,4,1,0,0,0,0,0,0,0,-0.46308928559068174,1.5317115676492619,-0.8550170715030697,1
2n Cycle,Married,0.9757876587805147,0,0,33,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0,0,0,-1.189355935150003,0.3348820352563983,0.056409342873438816,0
Graduation,Married,0.4650402658080075,0,1,50,423,184,368,13,97,21,1,6,4,6,5,0,0,0,0,0,0,0,1.5378494427870397,1.1042724489375249,0.8283825353781319,0
Graduation,Together,0.947225212210768,0,0,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,-1.5648407335616248,0.5913455064834405,0.7071910449419112,0
Graduation,Married,0.6041580514648264,0,1,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,1.6416018212955141,-0.4345083784247282,0.9412732387981729,0
Master,Married,-0.6031316755187207,1,1,89,12,1,6,0,1,5,2,1,0,3,7,0,0,0,0,0,0,0,-0.32969337036550034,0.16390638777170352,-0.966247617519875,1
Master,Together,-0.20107253541801717,1,1,81,167,2,44,6,2,19,7,4,2,4,8,1,0,0,0,0,0,1,1.2611764334311077,0.5913455064834405,-0.6093137758241567,1
Graduation,Divorced,-0.8095042901638303,1,0,77,3,1,3,8,0,5,1,1,0,2,7,0,0,0,0,0,0,0,0.12978144874345793,-0.6054840259094231,-0.9745484045360544,1
Graduation,Divorced,-0.9939882983278128,2,1,50,30,5,22,8,9,28,4,2,1,4,6,0,0,0,0,0,0,0,0.8313451510388565,0.6768333302257878,-0.8384154974707108,1
PhD,Divorced,0.7127668538593845,0,1,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,-0.05302036100956848,-0.6054840259094231,0.7088512023451471,0
Graduation,Married,-0.489199691148716,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,0.7226521830775976,-1.2038987921058548,-0.7487669976959722,1
Master,Married,-0.10152108742944264,0,2,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,-0.5767228430047252,-0.6054840259094231,-0.2473994619187307,1
Graduation,Married,-1.0960821615882423,1,0,16,5,3,4,4,1,0,1,1,0,2,8,0,0,0,0,0,0,0,1.2414140756199699,-1.6313379108175918,-0.9795288767457622,1
Graduation,Divorced,1.0975455151591982,0,1,12,71,99,278,185,121,38,1,5,10,5,1,0,0,0,0,0,0,0,-1.6932960593340216,1.2752480964222197,0.3070931107620596,0
Graduation,Married,-0.31440864120868084,1,0,30,46,0,40,3,0,3,2,3,0,3,8,0,0,0,0,0,0,0,-1.6834148804284526,-1.3748744395905497,-0.8550170715030697,1
Graduation,Single,-0.16996767357641548,0,1,8,268,11,88,15,3,22,2,6,3,5,5,0,0,0,0,0,0,0,0.8511075088499945,1.4462237439069143,-0.3320674894837615,1
